index,num_features,mean_accuracy,mean_time
283,5,0.7617985606193542,0.3055013418197632
284,4,0.7394770979881287,0.1056409403681755
285,5,0.770089328289032,0.1856820434331894
286,5,0.7321428060531616,0.18989558517932892
287,6,0.7602041959762573,0.3288443088531494
288,2,0.7420280575752258,0.016118759289383888
289,3,0.7684950232505798,0.1680288463830948
290,3,0.7075893878936768,0.15876933932304382
291,4,0.7515944242477417,0.2430049031972885
292,3,0.7420279383659363,0.057523712515830994
293,4,0.77152419090271,0.15213342010974884
294,4,0.7305485010147095,0.16055968403816223
295,5,0.7574936151504517,0.22873449325561523
296,3,0.7327805161476135,0.11267141997814178
297,4,0.771045982837677,0.26210662722587585
298,4,0.7205038666725159,0.16833272576332092
299,5,0.7565368413925171,0.23180997371673584
300,4,0.7340561151504517,0.05970440059900284
301,5,0.7633928060531616,0.1396470069885254
302,5,0.7154017090797424,0.14312131702899933
303,6,0.7622768878936768,0.21303150057792664
304,3,0.752072811126709,0.22938552498817444
305,4,0.7806124091148376,0.1401107907295227
306,4,0.7354910969734192,0.16482368111610413
307,5,0.7802932858467102,0.22587662935256958
308,4,0.7476083636283875,0.09497305750846863
309,5,0.7826849818229675,0.14338140189647675
310,5,0.7448980212211609,0.14749807119369507
311,6,0.7769452333450317,0.33939456939697266
312,4,0.7434629797935486,0.10217904299497604
313,5,0.7643495202064514,0.17225947976112366
314,5,0.7372448444366455,0.15448008477687836
315,6,0.7793367505073547,0.2140776664018631
316,5,0.7444196343421936,0.09770114719867706
317,6,0.7812500596046448,0.1371983289718628
318,6,0.7270408272743225,0.14331510663032532
319,7,0.7629145979881287,0.45399683713912964
320,2,0.8711735606193542,0.052499424666166306
321,3,0.8510841727256775,0.16670484840869904
322,3,0.8424745798110962,0.17253398895263672
323,4,0.8584185242652893,0.24424895644187927
324,3,0.858896791934967,0.05796585977077484
325,4,0.8541136980056763,0.14389795064926147
326,4,0.8593750596046448,0.15110449492931366
327,5,0.8735651969909668,0.2447642832994461
328,3,0.856983482837677,0.15557828545570374
329,4,0.8587373495101929,0.1576359122991562
330,4,0.8630422353744507,0.16072754561901093
331,5,0.8561863303184509,0.21210598945617676
332,4,0.855548620223999,0.05394884943962097
333,5,0.8496493101119995,0.12415549904108047
334,5,0.8557080030441284,0.14269211888313293
335,6,0.8598534464836121,0.20773060619831085
336,3,0.8652742505073547,0.0764908492565155
337,4,0.8571430444717407,0.19300596415996552
338,4,0.8643178343772888,0.24935737252235413
339,5,0.8753188848495483,0.235758438706398
340,4,0.8691009283065796,0.06879207491874695
341,5,0.8646365404129028,0.14431951940059662
342,5,0.8684630990028381,0.14490404725074768
343,6,0.876434862613678,0.2199365794658661
344,4,0.8670281767845154,0.07069655507802963
345,5,0.8576213717460632,0.29017144441604614
346,5,0.8512437343597412,0.14172901213169098
347,6,0.8673470616340637,0.22817493975162506
348,5,0.858099639415741,0.10129021853208542
349,6,0.8531569838523865,0.13685810565948486
350,6,0.8617666959762573,0.1440214365720749
351,7,0.8737245202064514,0.2528086006641388
352,3,0.8689412474632263,0.052263204008340836
353,4,0.8612884283065796,0.14324015378952026
354,4,0.8630421161651611,0.26451992988586426
355,5,0.8751593828201294,0.17225216329097748
356,4,0.8565052151679993,0.0863690972328186
357,5,0.8590560555458069,0.12890520691871643
358,5,0.8743622899055481,0.1294647753238678
359,6,0.879464328289032,0.1891457885503769
360,4,0.8606504201889038,0.0561208613216877
361,5,0.8585779070854187,0.12839215993881226
362,5,0.862404465675354,0.13212592899799347
363,6,0.8726084232330322,0.18931353092193604
364,5,0.8596940040588379,0.056590717285871506
365,6,0.8509248495101929,0.1259215772151947
366,6,0.8738839030265808,0.21462903916835785
367,7,0.8788266181945801,0.23723629117012024
368,4,0.8697384595870972,0.07715825736522675
369,5,0.860491156578064,0.1389562040567398
370,5,0.8627232909202576,0.15184304118156433
371,6,0.8732460141181946,0.1842963993549347
372,5,0.8522003293037415,0.06032731756567955
373,6,0.8574618101119995,0.12704409658908844
374,6,0.8730868101119995,0.12619882822036743
375,7,0.8743621110916138,0.3752692639827728
376,5,0.8624042868614197,0.03762291371822357
377,6,0.8529976010322571,0.17354470491409302
378,6,0.8617665767669678,0.14555516839027405
379,7,0.8687818646430969,0.25672754645347595
380,6,0.8612882494926453,0.08929765969514847
381,7,0.8391263484954834,0.18500474095344543
382,7,0.8692602515220642,0.19727055728435516
383,8,0.8761160969734192,0.36163628101348877
384,2,0.6758609414100647,0.13650771975517273
385,3,0.7193877696990967,0.32391175627708435
386,3,0.6618303656578064,0.32416364550590515
387,4,0.7236925959587097,0.3809511363506317
388,3,0.6594387292861938,0.20751003921031952
389,4,0.7134885191917419,0.3439334034919739
390,4,0.685108482837677,0.453997403383255
391,5,0.7303890585899353,0.3120565116405487
392,3,0.6398277878761292,0.1772056519985199
393,4,0.7083865404129028,0.29210710525512695
394,4,0.6702805757522583,0.4182553291320801
395,5,0.7397958040237427,0.3207755982875824
396,4,0.6600765585899353,0.16827115416526794
397,5,0.7195471525192261,0.2490750402212143
398,5,0.6809630393981934,0.25007444620132446
399,6,0.734375,0.4216234087944031
400,3,0.7528699636459351,0.25469154119491577
401,4,0.7710459232330322,0.28921031951904297
402,4,0.7439411878585815,0.2937382161617279
403,5,0.7726405262947083,0.42491504549980164
404,4,0.7495216727256775,0.16287969052791595
405,5,0.7681760191917419,0.2598475515842438
406,5,0.7472895383834839,0.2697182595729828
407,6,0.7860331535339355,0.2978607714176178
408,4,0.753348171710968,0.3371274769306183
409,5,0.7657844424247742,0.260120153427124
410,5,0.7456951141357422,0.28090405464172363
411,6,0.7809309959411621,0.29852569103240967
412,5,0.7423468828201294,0.1966772973537445
413,6,0.7673786878585815,0.3548423647880554
